0,1,2,3,4
15506,5,2,20,19
15507,9,4,12,20
15508,9,4,12,20
15509,7,3,19,19
15510,9,4,15,20
15511,7,5,14,20
15512,14,13,6,12
15513,7,8,13,18
15514,6,5,16,20
15515,5,6,20,19
15516,7,4,16,20
15517,6,7,15,20
15518,23,12,1,1
15519,5,6,17,20
15520,5,5,20,19
15521,6,4,18,20
15522,8,5,18,20
15523,9,4,9,20
15524,5,5,20,18
15525,6,5,18,20
15526,8,4,17,20
15527,8,2,14,20
15528,10,5,8,20
15529,7,2,16,20
15530,5,4,18,20
15531,6,7,14,20
15532,12,16,2,2
15533,6,5,14,20
15534,7,4,14,20
15535,6,5,14,20
15536,13,4,4,20
15537,6,5,20,18
15538,8,5,17,20
15539,8,5,12,20
15540,7,4,14,20
15541,8,6,12,20
15542,5,7,20,14
15543,6,3,18,20
15544,7,6,13,20
15545,5,7,18,20
15546,8,5,13,20
15547,6,4,16,20
15548,11,5,8,20
15549,6,9,20,14
15550,11,6,7,18
15551,6,5,19,19
15552,8,11,14,13
15553,7,8,16,18
15554,4,12,4,5
15555,7,4,14,20
15556,7,4,13,20
15557,8,4,12,20
15558,6,5,18,20
15559,7,4,16,20
15560,7,6,14,20
15561,10,5,10,20
15562,6,5,16,20
15563,8,5,14,20
15564,8,11,6,13
15565,8,2,14,20
15566,4,5,20,20
15567,6,4,16,20
15568,13,10,12,13
15569,6,3,17,20
15570,8,8,14,20
15571,7,6,17,20
15572,9,6,10,20
15573,8,3,13,20
15574,12,9,6,15
15575,9,4,9,20
15576,12,16,2,2
15577,7,7,14,20
15578,11,5,6,19
15579,6,6,18,20
15580,6,4,18,20
15581,7,7,1,1
15582,4,4,20,20
15583,4,4,20,20
15584,17,23,1,2
15585,4,3,20,19
15586,1,7,20,20
15587,7,4,15,20
15588,26,18,1,1
15589,7,7,15,20
15590,5,6,20,18
15591,7,2,14,20
15592,4,6,19,20
15593,9,6,13,20
15594,5,5,18,20
15595,4,5,20,20
15596,5,2,20,20
15597,9,6,12,20
15598,7,5,13,20
15599,6,5,19,20
15600,7,4,18,20
15601,8,6,16,20
15602,6,6,14,20
15603,7,4,16,20
15604,7,6,15,20
15605,6,3,20,19
15606,9,5,9,20
15607,7,20,1,1
15608,11,5,6,19
15609,5,7,16,20
15610,12,4,6,20
15611,5,7,19,15
15612,9,5,11,20
15613,5,5,20,18
15614,5,4,20,19
15615,6,5,18,20
15616,6,5,15,20
15617,7,6,18,20
15618,7,2,16,20
15619,6,4,18,20
15620,11,3,8,20
15621,7,4,16,20
15622,7,5,14,20
15623,7,7,20,17
15624,5,5,19,20
15625,8,2,14,20
15626,7,5,18,20
15627,7,2,16,20
15628,8,4,15,20
15629,9,6,13,20
15630,4,4,18,20
15631,5,7,20,16
15632,11,6,9,20
15633,9,4,13,20
15634,10,4,10,20
15635,5,7,17,20
15636,10,4,10,20
15637,4,5,20,19
15638,9,3,12,20
15639,7,4,14,20
15640,8,4,18,20
15641,5,2,19,20
15642,5,5,20,18
15643,6,7,18,20
15644,7,11,9,6
15645,9,5,12,20
15646,9,7,11,20
15647,8,5,12,20
15648,7,4,16,20
15649,9,4,11,20
15650,19,18,5,2
15651,3,4,18,20
15652,8,3,16,20
15653,7,6,16,20
15654,7,7,14,20
15655,7,15,11,8
15656,5,5,18,20
15657,8,6,12,20
15658,7,6,12,20
15659,9,6,11,20
15660,5,3,16,20
15661,5,5,19,19
15662,5,5,20,18
15663,23,11,1,1
15664,10,4,9,20
15665,5,5,20,20
15666,8,6,12,20
15667,8,4,13,20
15668,6,4,15,20
15669,8,4,13,20
15670,5,6,16,20
15671,6,6,16,20
15672,11,6,9,16
15673,7,3,16,20
15674,10,3,10,20
15675,4,4,20,20
15676,7,4,14,20
15677,6,4,15,20
15678,7,5,14,20
15679,4,5,20,19
15680,5,6,20,17
15681,5,4,18,20
15682,7,6,11,20
15683,7,5,16,20
15684,13,5,4,19
15685,6,7,16,15
15686,7,4,13,20
15687,6,2,16,20
15688,4,5,18,16
15689,5,6,17,20
15690,5,6,15,20
15691,9,4,12,20
15692,6,5,17,20
15693,6,7,16,20
15694,4,7,20,16
15695,5,7,20,16
15696,11,4,7,20
15697,7,4,15,20
15698,8,6,18,19
15699,3,5,20,18
15700,5,4,20,19
15701,4,5,20,20
15702,3,4,20,20
15703,5,5,20,20
15704,8,5,13,20
15705,4,7,19,20
15706,7,3,16,20
15707,7,4,15,20
15708,10,2,10,20
15709,6,7,16,20
15710,13,4,4,19
15711,5,7,20,16
15712,6,3,15,20
15713,6,5,19,20
15714,8,2,13,20
15715,4,6,20,16
15716,12,5,4,20
15717,4,8,20,14
15718,4,8,17,20
15719,4,6,20,17
15720,4,4,20,20
15721,5,8,20,18
15722,13,4,4,20
15723,5,4,20,20
15724,8,6,14,20
15725,5,7,17,20
15726,10,14,11,10
15727,7,2,16,20
15728,11,11,8,14
15729,8,5,14,20
15730,8,4,12,20
15731,4,4,20,20
15732,8,6,12,20
15733,5,2,20,20
15734,4,5,19,20
15735,22,13,1,1
15736,6,3,16,20
15737,7,7,16,20
15738,9,6,3,4
15739,7,4,16,20
15740,6,6,18,20
15741,6,6,16,20
15742,9,4,13,20
15743,4,9,20,13
15744,8,3,16,20
15745,4,6,20,19
15746,8,7,11,20
15747,4,7,20,15
15748,9,4,14,20
15749,3,8,1,2
15750,8,6,10,19
15751,4,12,20,10
15752,9,6,12,20
15753,5,6,20,15
15754,5,7,14,20
15755,6,6,15,20
15756,7,3,16,20
15757,9,4,10,20
15758,12,5,5,20
15759,6,3,16,20
15760,7,5,13,20
15761,5,6,20,17
15762,6,5,16,20
15763,8,4,14,20
15764,4,4,18,20
15765,4,8,19,13
15766,11,18,7,6
15767,10,16,1,1
15768,8,6,14,20
15769,3,18,9,3
15770,6,4,17,20
15771,5,17,11,3
15772,20,6,1,1
15773,3,6,20,16
15774,12,4,6,20
15775,3,4,20,20
15776,12,4,5,20
15777,4,4,20,19
15778,8,5,14,20
15779,4,8,20,11
15780,14,21,2,1
15781,4,7,19,14
15782,9,5,13,20
15783,4,9,1,1
15784,5,4,19,20
15785,3,5,20,19
15786,12,5,6,20
15787,7,5,16,20
15788,7,3,15,20
15789,9,17,1,1
15790,12,5,7,19
15791,24,6,2,1
15792,5,7,18,20
15793,3,19,1,1
15794,6,6,19,18
15795,4,4,20,20
15796,5,3,18,20
15797,4,2,20,20
15798,7,4,14,20
15799,3,4,20,18
15800,8,5,14,20
15801,4,7,20,20
15802,7,4,16,20
15803,5,4,20,20
15804,7,5,18,20
15805,6,4,16,20
15806,7,2,17,20
15807,7,3,16,20
15808,3,7,19,20
15809,8,4,14,20
15810,6,6,16,18
15811,4,8,20,20
15812,8,7,20,20
15813,6,4,17,20
15814,6,5,18,20
15815,4,13,17,8
15816,6,5,16,20
15817,5,4,20,20
15818,6,7,14,20
15819,5,6,19,16
15820,9,10,11,14
15821,5,5,19,20
15822,4,6,17,20
15823,4,4,20,17
15824,7,6,14,20
15825,4,3,20,20
15826,9,3,14,20
15827,6,6,17,20
15828,5,6,20,17
15829,3,5,20,18
15830,5,6,19,18
15831,5,2,20,19
15832,13,16,1,3
15833,5,7,20,20
15834,9,5,12,20
15835,5,5,18,20
15836,9,3,11,20
15837,6,6,16,20
15838,12,5,4,20
15839,6,3,19,18
15840,10,8,2,1
15841,7,6,17,20
15842,8,6,12,20
15843,5,1,18,20
15844,7,7,14,20
15845,5,3,18,20
15846,7,3,17,20
15847,3,6,19,18
15848,3,4,20,20
15849,3,8,20,18
15850,7,4,13,20
15851,9,4,13,20
15852,7,6,13,19
15853,5,11,18,11
15854,8,5,13,20
15855,6,6,20,16
15856,7,7,14,20
15857,3,7,20,16
15858,7,6,12,20
15859,4,7,20,19
15860,10,7,8,20
15861,6,3,18,20
15862,7,8,16,15
15863,7,5,15,20
15864,7,4,15,20
15865,11,4,6,20
15866,5,5,18,20
15867,6,4,16,20
15868,9,4,12,20
15869,10,5,8,20
15870,7,4,15,20
15871,8,5,15,20
15872,7,5,13,20
15873,26,9,1,1
15874,9,4,13,20
15875,8,2,13,20
15876,6,7,17,19
15877,5,7,17,20
15878,7,3,13,20
15879,7,5,18,20
15880,8,4,16,19
15881,10,6,10,20
15882,5,5,19,20
15883,6,4,16,20
15884,6,5,18,20
15885,9,4,10,20
15886,4,4,19,20
15887,9,4,13,20
15888,12,4,4,20
15889,8,4,11,20
15890,7,5,16,20
15891,8,6,16,19
15892,6,8,17,18
15893,6,20,1,1
15894,10,10,9,15
15895,7,7,15,20
15896,9,2,14,20
15897,9,6,16,20
15898,13,4,5,20
15899,6,5,16,20
15900,3,8,19,20
15901,4,5,20,19
15902,7,3,15,20
15903,9,4,10,20
15904,6,4,17,20
15905,8,3,15,20
15906,7,6,14,20
15907,8,4,12,20
15908,8,2,16,20
15909,7,6,15,20
15910,7,5,16,20
15911,5,5,20,20
15912,8,6,13,20
15913,7,6,15,20
15914,8,2,16,20
15915,6,6,20,20
15916,6,5,20,20
15917,6,4,20,18
15918,7,6,17,20
15919,8,6,16,20
15920,13,4,5,20
15921,9,5,10,20
15922,16,22,3,3
15923,6,7,13,20
15924,9,3,12,20
15925,24,19,1,1
15926,6,4,18,20
15927,8,5,14,20
15928,5,5,18,20
15929,7,10,1,1
15930,8,5,13,20
15931,8,5,14,20
15932,3,7,20,19
15933,6,4,15,20
15934,6,4,18,20
15935,14,6,1,2
15936,7,5,13,20
15937,7,4,12,20
15938,10,17,9,7
15939,5,7,19,20
15940,11,4,6,20
15941,9,6,16,20
15942,5,3,20,20
15943,9,6,15,20
15944,8,7,12,19
15945,8,5,12,20
15946,6,5,18,20
15947,24,23,1,1
15948,7,16,11,6
15949,6,9,20,14
15950,9,6,12,20
15951,8,3,12,20
15952,9,7,12,20
15953,8,6,13,20
15954,7,5,15,20
15955,7,4,16,20
15956,7,4,13,20
15957,8,2,14,20
15958,9,4,10,20
15959,7,4,13,20
15960,9,4,12,20
15961,9,8,10,14
15962,10,5,9,20
15963,15,6,2,2
15964,12,5,5,19
15965,5,6,20,17
15966,9,4,10,20
15967,7,4,12,20
15968,6,5,14,20
15969,8,16,1,4
15970,9,7,9,19
15971,5,4,17,20
15972,7,6,13,20
15973,6,7,20,20
15974,11,16,4,9
15975,8,3,12,20
15976,3,7,18,20
15977,9,5,10,20
15978,8,2,14,20
15979,4,6,20,20
15980,9,22,3,2
15981,9,6,13,20
15982,5,4,20,20
15983,6,6,17,20
15984,8,4,14,20
15985,7,2,14,20
15986,6,5,14,20
15987,8,5,12,20
15988,5,5,19,18
15989,7,3,14,20
15990,9,12,10,12
15991,7,6,14,20
15992,5,6,20,18
15993,5,4,18,20
15994,4,3,18,20
15995,7,3,13,20
15996,5,5,20,19
15997,22,21,1,1
15998,5,7,16,19
15999,9,4,10,20
16000,8,5,14,20
16001,7,3,17,20
16002,9,3,12,20
16003,9,5,11,20
16004,7,6,15,20
16005,9,6,12,20
16006,6,6,16,20
16007,7,3,19,19
16008,9,6,12,20
16009,9,5,11,20
16010,6,5,15,20
16011,9,3,9,20
16012,13,11,3,13
16013,8,4,12,20
16014,8,4,11,20
16015,6,7,15,20
16016,7,6,11,20
16017,6,5,18,20
16018,7,4,20,20
16019,9,5,10,20
16020,7,6,14,20
16021,10,4,8,20
16022,6,4,18,20
16023,8,26,1,1
16024,5,6,20,16
16025,8,5,13,20
16026,9,5,12,20
16027,6,5,20,16
16028,10,19,1,1
16029,9,4,10,20
16030,5,3,17,20
16031,5,4,18,20
16032,8,3,14,20
16033,7,5,16,20
16034,8,6,12,20
16035,7,5,14,20
16036,8,4,13,20
16037,7,7,7,10
16038,8,5,14,20
16039,7,6,16,20
16040,10,4,8,20
16041,5,5,18,20
16042,6,4,18,20
16043,4,4,20,19
16044,17,21,2,2
16045,4,13,1,1
16046,5,6,18,16
16047,8,4,13,20
16048,6,4,13,20
16049,9,6,12,20
16050,12,5,6,20
16051,8,5,14,20
16052,6,8,16,20
16053,8,6,13,20
16054,9,2,12,20
16055,9,6,12,20
16056,8,4,13,20
16057,6,3,20,20
16058,5,4,18,20
16059,9,6,13,20
16060,6,4,20,20
16061,11,5,7,19
16062,13,4,4,20
16063,7,6,18,20
16064,6,3,18,20
16065,10,3,10,20
16066,8,4,14,20
16067,8,7,12,20
16068,14,16,1,1
16069,9,5,14,20
16070,10,3,11,20
16071,8,5,12,20
16072,6,3,16,20
16073,7,5,20,20
16074,9,5,12,20
16075,5,3,16,20
16076,10,5,7,20
16077,7,3,14,20
16078,9,5,11,20
16079,6,6,16,20
16080,12,4,6,20
16081,6,4,17,20
16082,8,7,12,20
16083,6,4,16,20
16084,5,5,20,18
16085,5,5,20,20
16086,8,5,14,20
16087,10,4,10,20
16088,9,2,12,20
16089,5,5,20,16
16090,7,7,13,20
16091,6,4,15,20
16092,9,5,12,20
16093,5,6,20,18
16094,6,5,17,20
16095,5,7,20,16
16096,6,3,14,19
16097,7,2,17,20
16098,8,6,13,20
16099,4,8,20,20
16100,21,14,3,2
16101,6,4,18,20
16102,8,2,13,20
16103,21,21,2,5
16104,7,3,14,20
16105,5,6,20,18
16106,9,7,10,20
16107,9,4,10,20
16108,7,4,18,20
16109,6,6,20,13
16110,11,6,6,19
16111,5,4,18,20
16112,6,5,18,20
16113,3,9,20,16
16114,7,5,17,19
16115,6,5,20,20
16116,7,4,19,20
16117,10,6,10,20
16118,8,3,13,20
16119,4,3,20,20
16120,7,4,15,20
16121,8,4,11,20
16122,6,17,2,3
16123,5,6,20,14
16124,9,3,14,20
16125,2,19,1,1
16126,9,22,6,2
16127,5,4,18,20
16128,10,4,10,20
16129,7,7,19,15
16130,11,7,1,1
16131,6,2,20,20
16132,7,6,14,20
16133,5,7,16,20
16134,6,4,16,20
16135,6,5,19,20
16136,4,7,20,16
16137,21,19,1,1
16138,5,5,17,20
16139,5,4,18,20
16140,8,3,14,20
16141,7,5,15,20
16142,5,16,7,6
16143,5,7,17,20
16144,8,4,14,20
16145,8,4,14,20
16146,8,4,13,20
16147,10,6,11,20
16148,12,4,4,20
16149,6,6,15,20
16150,7,7,12,20
16151,5,5,20,20
16152,4,6,20,20
16153,11,5,7,20
16154,8,5,12,20
16155,7,5,20,20
16156,9,4,10,20
16157,6,7,20,16
16158,7,5,15,20
16159,12,7,1,1
16160,11,3,8,20
16161,5,2,20,20
16162,8,7,14,20
16163,5,6,20,18
16164,10,5,9,20
16165,6,8,20,13
16166,6,3,17,20
16167,7,2,15,20
16168,8,5,13,20
16169,6,7,17,20
16170,7,6,14,20
16171,3,4,19,20
16172,7,5,18,20
16173,8,6,12,20
16174,7,5,14,20
16175,8,6,13,20
16176,22,20,1,1
16177,5,4,17,20
16178,7,5,16,20
16179,8,5,15,20
16180,8,5,14,20
16181,10,4,10,20
16182,18,5,2,3
16183,6,7,20,14
16184,8,5,13,20
16185,6,6,16,20
16186,7,7,14,20
16187,9,3,14,20
16188,8,6,16,17
16189,8,7,14,20
16190,4,6,20,20
16191,6,4,16,20
16192,4,5,20,20
16193,7,3,14,20
16194,8,6,12,20
16195,7,4,15,20
16196,5,5,20,20
16197,7,6,14,20
16198,20,24,1,1
16199,6,7,15,20
16200,7,4,14,20
16201,9,6,12,20
16202,10,4,11,20
16203,10,4,9,20
16204,13,5,3,20
16205,8,6,12,20
16206,9,5,10,20
16207,7,2,16,20
16208,10,23,2,3
16209,6,7,20,12
16210,8,4,14,20
16211,8,4,13,20
16212,9,6,10,20
16213,6,8,19,14
16214,5,5,16,19
16215,7,8,19,14
16216,6,5,16,20
16217,4,3,20,20
16218,12,4,6,19
16219,7,8,20,13
16220,4,6,20,16
16221,5,5,20,19
16222,11,4,8,19
16223,8,5,12,20
16224,12,5,6,20
16225,6,5,18,20
16226,2,12,2,2
16227,4,4,20,20
16228,14,5,2,20
16229,6,4,16,20
16230,6,5,15,20
16231,8,5,15,20
16232,9,5,12,20
16233,23,19,1,2
16234,13,5,4,19
16235,4,3,20,19
16236,14,6,1,2
16237,5,5,20,16
16238,7,5,15,20
16239,5,4,18,20
16240,6,7,13,20
16241,10,4,10,20
16242,4,5,19,20
16243,6,4,16,20
16244,9,4,13,20
16245,7,2,16,20
16246,9,5,14,20
16247,8,7,12,20
16248,7,6,15,20
16249,6,4,14,20
16250,3,6,19,20
16251,5,4,20,20
16252,6,5,16,20
16253,7,6,14,20
16254,9,4,10,20
16255,8,3,12,20
16256,9,6,12,20
16257,6,6,20,17
16258,8,3,13,20
16259,9,4,11,20
16260,8,5,12,20
16261,7,6,14,20
16262,11,24,1,1
16263,8,5,16,20
16264,4,17,9,9
16265,10,4,10,20
16266,6,5,16,20
16267,11,4,9,20
16268,5,5,18,20
16269,5,4,17,20
16270,7,7,14,20
16271,6,7,15,20
16272,4,8,15,20
16273,9,2,13,20
16274,8,5,12,20
16275,19,17,3,6
16276,4,6,20,20
16277,8,5,14,20
16278,12,4,6,20
16279,6,4,16,20
16280,7,6,13,20
16281,4,3,20,19
16282,7,6,14,20
16283,6,4,20,18
16284,10,4,12,20
16285,8,5,14,20
16286,4,7,20,15
16287,12,5,5,20
16288,4,7,18,20
16289,8,4,14,20
16290,8,5,14,19
16291,5,11,1,1
16292,11,5,7,19
16293,8,4,13,20
16294,7,4,16,20
16295,7,5,16,20
16296,5,5,16,20
16297,10,2,10,20
16298,6,3,20,20
16299,6,7,14,20
16300,13,5,4,20
16301,9,5,12,20
16302,6,5,15,20
16303,8,7,12,20
16304,8,6,10,20
16305,7,5,15,20
16306,8,4,13,20
16307,11,4,6,20
16308,11,4,8,20
16309,6,4,16,20
16310,6,5,18,20
16311,5,5,18,20
16312,18,13,3,3
16313,7,5,12,20
16314,5,5,18,19
16315,5,6,19,20
16316,6,7,14,20
16317,7,2,16,20
16318,6,5,16,20
16319,6,7,14,20
16320,5,4,16,20
16321,9,5,11,20
16322,7,5,14,20
16323,4,5,20,20
16324,8,7,12,20
16325,12,4,6,20
16326,5,5,20,20
16327,5,5,16,20
16328,5,4,20,20
16329,5,4,17,20
16330,8,6,12,20
16331,7,5,13,20
16332,23,19,2,2
16333,5,4,17,20
16334,12,4,6,20
16335,7,2,16,20
16336,7,4,14,20
16337,5,6,16,20
16338,7,5,17,20
16339,8,5,12,20
16340,7,5,15,20
16341,23,15,1,1
16342,7,6,13,20
16343,8,7,12,20
16344,7,4,14,20
16345,12,5,5,20
16346,11,22,3,1
16347,6,5,18,20
16348,13,4,4,20
16349,9,2,12,20
16350,19,12,2,2
16351,7,5,14,20
16352,7,4,15,20
16353,6,5,18,20
16354,20,9,1,1
16355,7,4,15,20
16356,6,5,18,20
16357,6,5,18,20
16358,9,4,14,20
16359,8,5,13,20
16360,6,6,16,20
16361,7,4,16,20
16362,11,4,8,20
16363,6,5,16,20
16364,9,4,12,20
16365,7,4,13,20
16366,8,5,10,20
16367,11,5,8,20
16368,12,4,5,20
16369,6,7,15,20
16370,7,4,13,20
16371,10,4,10,20
16372,5,5,16,20
16373,9,5,11,20
16374,7,2,14,20
16375,4,5,20,20
16376,10,4,9,20
16377,8,4,12,20
16378,6,2,18,20
16379,8,19,2,3
16380,10,21,9,5
16381,10,4,9,20
16382,5,5,20,19
16383,6,7,16,20
16384,14,21,4,4
16385,9,5,11,20
16386,3,3,20,20
16387,8,4,13,20
16388,7,7,12,20
16389,7,4,16,20
16390,5,4,19,20
16391,9,5,13,20
16392,10,4,10,20
16393,9,5,13,20
16394,7,7,15,20
16395,11,12,1,1
16396,21,12,1,3
16397,7,5,14,20
16398,9,5,11,20
16399,8,5,12,20
16400,8,4,13,20
16401,7,7,15,20
16402,8,4,14,20
16403,6,4,16,20
16404,8,3,13,20
16405,7,4,15,20
16406,9,5,16,20
16407,7,4,14,20
16408,8,14,14,10
16409,9,7,12,20
16410,9,2,13,20
16411,7,5,14,20
16412,5,4,20,20
16413,9,7,12,20
16414,5,5,16,20
16415,6,5,17,20
16416,6,6,20,20
16417,8,5,12,20
16418,10,4,8,20
16419,8,7,14,20
16420,6,7,13,20
16421,9,7,12,20
16422,10,6,9,20
16423,6,4,18,20
16424,6,5,18,20
16425,8,2,14,20
16426,5,5,20,20
16427,5,5,16,20
16428,5,5,20,18
16429,7,5,15,20
16430,5,2,20,19
16431,8,5,14,20
16432,10,4,10,20
16433,8,2,13,20
16434,10,5,12,20
16435,5,5,16,20
16436,9,3,11,20
16437,21,22,2,2
16438,13,21,1,4
16439,4,5,20,20
16440,9,5,12,20
16441,10,5,8,20
16442,5,6,20,19
16443,7,5,16,20
16444,9,5,10,20
16445,10,5,11,20
16446,9,6,13,20
16447,11,4,8,20
16448,6,5,18,18
16449,9,5,12,20
16450,4,5,18,20
16451,9,7,10,20
16452,10,3,10,20
16453,4,4,19,20
16454,8,6,12,19
16455,10,5,9,20
16456,4,4,20,18
16457,8,4,12,20
16458,13,4,4,20
16459,7,5,14,20
16460,5,5,20,20
16461,7,4,14,20
16462,10,4,9,20
16463,8,7,13,20
16464,8,5,14,20
16465,8,5,14,20
16466,8,5,14,20
16467,10,5,10,20
16468,12,5,4,18
16469,7,8,1,1
16470,7,7,14,20
16471,7,5,14,20
16472,25,20,1,1
16473,11,11,1,1
16474,9,3,14,20
16475,6,4,15,20
16476,6,6,13,20
16477,7,7,14,20
16478,6,8,14,20
16479,8,5,12,20
16480,7,6,13,20
16481,8,7,13,20
16482,8,3,14,20
16483,8,4,14,20
16484,5,5,20,19
16485,7,5,15,20
16486,6,4,17,20
16487,7,4,15,20
16488,8,4,13,20
16489,5,5,18,20
16490,9,5,12,20
16491,4,6,17,20
16492,4,6,18,20
16493,10,2,10,20
16494,7,5,16,20
16495,8,4,12,20
16496,7,7,15,20
16497,7,4,15,20
16498,6,4,17,20
16499,7,5,16,20
16500,7,5,16,20
16501,6,5,16,20
16502,8,5,11,20
16503,6,5,15,20
16504,6,5,15,20
16505,7,7,14,20
16506,10,2,12,20
16507,9,3,12,20
16508,13,5,5,20
16509,10,5,10,20
16510,9,4,10,20
16511,4,4,20,20
16512,5,4,16,20
16513,6,5,15,20
16514,4,7,16,20
16515,8,7,13,20
16516,4,4,20,20
16517,8,5,12,20
16518,5,4,19,20
16519,7,4,14,20
16520,7,4,15,20
16521,10,7,10,20
16522,7,6,13,20
16523,4,4,19,20
16524,13,15,5,11
16525,11,4,8,20
16526,8,6,15,20
16527,7,4,13,20
16528,4,7,20,20
16529,5,5,16,20
16530,6,5,16,20
16531,6,9,7,8
16532,5,5,20,17
16533,5,4,19,20
16534,15,11,6,5
16535,8,1,16,20
16536,13,4,4,20
16537,5,7,16,20
16538,7,2,16,20
16539,8,6,15,20
16540,8,4,12,20
16541,8,7,12,20
16542,8,5,12,20
16543,4,7,20,16
16544,8,4,14,20
16545,10,4,8,20
16546,10,5,9,20
16547,6,3,16,20
16548,4,8,18,20
16549,8,4,12,20
16550,6,4,18,19
16551,4,5,18,20
16552,6,4,16,20
16553,7,5,16,20
16554,8,5,13,20
16555,7,2,15,20
16556,6,5,16,20
16557,7,6,14,20
16558,6,6,17,20
16559,9,6,15,20
16560,8,5,13,20
16561,7,7,13,20
16562,10,5,7,19
16563,5,5,20,19
16564,8,5,11,20
16565,10,4,9,20
16566,7,4,14,20
16567,6,4,20,19
16568,7,7,12,20
16569,8,5,13,20
16570,13,16,1,1
16571,5,5,17,20
16572,5,3,20,19
16573,6,5,17,20
16574,5,4,18,20
16575,7,1,17,20
16576,7,4,20,20
16577,19,25,1,1
16578,6,5,19,20
16579,9,6,14,20
16580,9,6,10,20
16581,10,6,9,20
16582,9,5,15,20
16583,8,2,14,20
16584,3,6,20,19
16585,6,5,18,20
16586,8,9,10,16
16587,6,4,14,20
16588,7,5,13,20
16589,6,5,15,20
16590,8,3,16,20
16591,12,3,6,20
16592,11,26,1,1
16593,4,5,18,20
16594,7,7,12,20
16595,7,4,15,20
16596,3,7,19,20
16597,10,5,14,20
16598,5,5,18,20
16599,7,2,15,20
16600,6,5,14,20
16601,6,4,16,20
16602,5,7,17,20
16603,7,4,15,20
16604,7,3,15,20
16605,4,4,19,20
16606,7,5,15,20
16607,5,4,18,20
16608,12,4,4,20
16609,6,7,15,20
16610,12,4,6,20
16611,8,6,16,20
16612,5,3,17,20
16613,7,6,13,20
16614,12,4,4,20
16615,5,7,16,20
16616,8,2,13,20
16617,7,6,14,20
16618,6,4,19,20
16619,5,4,18,20
16620,4,4,18,20
16621,20,25,1,1
16622,8,6,11,20
16623,13,25,1,1
16624,5,6,18,20
16625,6,4,16,20
16626,6,17,2,1
16627,7,2,16,20
16628,5,6,17,20
16629,7,18,13,6
16630,9,6,10,20
16631,11,10,2,2
16632,10,3,10,20
16633,17,17,3,5
16634,5,4,20,20
16635,13,24,2,2
16636,12,4,6,20
16637,9,8,13,16
16638,5,6,20,18
16639,24,21,1,1
16640,7,4,15,20
16641,10,6,10,20
16642,5,5,18,20
16643,11,4,8,20
16644,11,7,11,19
16645,8,4,12,20
16646,7,5,17,20
16647,8,4,14,20
16648,8,3,15,20
16649,6,4,14,20
16650,4,6,20,16
16651,11,4,7,20
16652,7,4,14,20
16653,8,2,16,20
16654,8,3,12,20
16655,8,5,16,20
16656,12,5,4,20
16657,5,4,16,20
16658,12,5,6,20
16659,7,6,15,20
16660,12,6,4,19
16661,3,7,17,20
16662,6,4,16,20
16663,7,4,14,20
16664,6,3,19,20
16665,10,4,8,20
16666,9,3,14,20
16667,6,1,17,20
16668,10,3,10,20
16669,8,6,16,20
16670,12,5,6,20
16671,6,4,16,20
16672,16,23,3,4
16673,6,6,14,20
16674,12,5,4,19
16675,7,4,15,20
16676,5,5,20,18
16677,7,4,14,20
16678,6,6,16,20
16679,5,4,17,20
16680,8,5,11,20
16681,5,6,16,20
16682,4,5,18,20
16683,7,4,15,20
16684,17,6,3,3
16685,6,4,16,20
16686,10,5,10,20
16687,9,6,10,20
16688,7,5,14,20
16689,7,4,14,20
16690,5,8,20,13
16691,12,4,6,20
16692,6,4,18,20
16693,7,4,13,20
16694,13,4,4,20
16695,7,2,16,20
16696,8,7,12,20
16697,7,4,16,20
16698,7,6,19,18
16699,12,4,6,20
16700,5,6,15,20
16701,8,4,13,20
16702,5,6,16,20
16703,8,2,14,20
16704,7,7,14,20
16705,5,4,19,20
16706,8,6,11,20
16707,6,3,17,20
16708,5,4,19,20
16709,23,22,1,2
16710,9,5,11,20
16711,5,7,16,20
16712,3,7,17,20
16713,10,4,10,20
16714,8,5,14,20
16715,5,5,16,20
16716,6,4,17,20
16717,8,6,12,20
16718,12,4,5,20
16719,21,17,1,2
16720,12,5,6,19
16721,6,8,16,20
16722,10,5,7,20
16723,9,6,12,19
16724,8,5,12,20
16725,7,5,17,20
16726,11,3,8,20
16727,7,6,14,20
16728,5,2,19,20
16729,6,4,18,20
16730,8,5,12,20
16731,6,6,14,20
16732,6,5,16,20
16733,7,4,19,20
16734,6,7,16,20
16735,11,4,6,20
16736,7,3,17,20
16737,6,3,15,20
16738,7,6,13,19
16739,8,2,16,20
16740,6,6,16,20
16741,22,12,1,2
16742,12,4,4,20
16743,7,4,13,20
16744,6,4,19,19
16745,5,3,17,20
16746,8,3,16,20
16747,12,10,1,1
16748,8,6,12,20
16749,4,4,20,20
16750,16,22,3,3
16751,5,6,18,20
16752,10,5,12,20
16753,7,6,14,20
16754,5,5,20,15
16755,5,3,17,20
16756,8,6,13,20
16757,10,4,11,20
16758,5,4,16,20
16759,10,5,9,19
16760,5,4,17,20
16761,6,4,18,20
16762,7,5,17,20
16763,6,6,15,18
16764,3,6,20,18
16765,6,6,19,18
16766,7,4,18,19
16767,18,10,4,2
16768,15,19,4,5
16769,7,2,18,20
16770,9,7,10,20
16771,4,7,20,18
16772,6,3,20,20
16773,5,5,20,20
16774,3,3,20,20
16775,9,6,12,20
16776,7,7,13,20
